time/total_timesteps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,train/approx_kl,train/learning_rate,train/std,train/explained_variance,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/policy_gradient_loss,train/loss
3047424,900.730712890625,93,800.0,662,4598,0.040061783,0.00015,0.17621424794197083,0.9401134252548218,0.2,0.412384033203125,6.660808672507604,0.02602193115793246,552,-0.0033495329407742247,-0.010318624787032604
3080192,896.8280639648438,94,800.0,673,4574,0.04099928,0.00015,0.17607590556144714,0.9354453086853027,0.2,0.419952392578125,6.678839471191168,0.03196201704849955,558,-0.004064273009741252,0.009287338703870773
3112960,910.6312255859375,95,800.0,684,4551,0.039538648,0.00015,0.17600470781326294,0.9374454617500305,0.2,0.4083913167317708,6.687093999236822,0.021599535228839766,564,-0.005449916753908231,0.014436489902436733
3145728,904.8384399414062,96,800.0,694,4527,0.040743187,0.00015,0.17576684057712555,0.941156268119812,0.2,0.4255828857421875,6.707806094239156,0.02981885616463842,570,-0.0031358369433291955,0.01248788833618164
3178496,871.8292236328125,97,800.0,705,4505,0.040706873,0.00015,0.17585253715515137,0.9399598240852356,0.2,0.4218037923177083,6.714228582878907,0.03269889415969374,576,-0.003399686681101836,0.004351615905761719
3211264,879.7622680664062,98,800.0,716,4483,0.040491126,0.00015,0.17581327259540558,0.9411537647247314,0.2,0.427459716796875,6.71647160500288,0.03511008458735887,582,-0.0030771104881447777,0.002873418852686882
3244032,886.8440551757812,99,800.0,726,4463,0.04164397,0.00015,0.17599442601203918,0.9392737150192261,0.2,0.42352294921875,6.702666540940602,0.03238551635877229,588,-0.003360068765687174,0.0013268273323774338
3276800,878.1795043945312,100,798.0,737,4443,0.041279014,0.00015,0.1759258210659027,0.9369985461235046,0.2,0.4215240478515625,6.699740514159203,0.03775941741575176,594,-0.004660654096369399,0.013002680614590645
3309568,877.564453125,101,798.0,748,4424,0.041999288,0.00015,0.1758699119091034,0.9377873539924622,0.2,0.4200388590494792,6.70305185392499,0.03353505329869222,600,-0.00492894598452646,-0.0020905490964651108
3342336,913.87841796875,102,798.0,758,4406,0.042485863,0.00015,0.175784632563591,0.9333246946334839,0.2,0.4312388102213542,6.71570814276735,0.037389749365199045,606,-0.0026323462661821395,-0.007326772436499596
3375104,926.5222778320312,103,800.0,768,4389,0.04326656,0.00015,0.17560066282749176,0.9351791739463806,0.2,0.4261220296223958,6.727418694645166,0.02983596356837855,612,-0.004133362255136793,0.0311643797904253
3407872,940.1322021484375,104,800.0,779,4371,0.039667986,0.00015,0.17554700374603271,0.9370590448379517,0.2,0.41986083984375,6.741037665555875,0.03585245220165234,618,-0.002127821308628578,0.0019755233079195023
3440640,900.8738403320312,105,794.0,790,4354,0.042574026,0.00015,0.17543156445026398,0.9352988004684448,0.2,0.4269205729166667,6.753866830219825,0.03273297441288984,624,-0.004137952106248122,0.004654953256249428
3473408,914.7388916015625,106,792.0,800,4338,0.04163604,0.00015,0.17534996569156647,0.9475821256637573,0.2,0.4241129557291667,6.766240273912747,0.02728187311246681,630,-0.003963319350683984,-0.0006564371287822723
3506176,913.9910278320312,107,798.0,811,4322,0.04009817,0.00015,0.1754913628101349,0.9377906322479248,0.2,0.4164021809895833,6.761962910493215,0.03179754250595579,636,-0.0022993408717108346,0.005068034864962101
3538944,932.4635009765625,108,798.0,821,4307,0.043762088,0.00015,0.1752905547618866,0.9374785423278809,0.2,0.428619384765625,6.766716110209624,0.03171349755818179,642,-0.004125816227315227,0.001324620097875595
3571712,942.6967163085938,109,790.0,831,4292,0.043142673,0.00015,0.17511965334415436,0.9325589537620544,0.2,0.4258982340494792,6.7907522432506084,0.03275931025564205,648,-0.0029921441685777004,0.007403316907584667
3604480,935.9545288085938,110,790.0,842,4279,0.042399593,0.00015,0.17489780485630035,0.9315940737724304,0.2,0.4273783365885417,6.813662618398666,0.027080701244509935,654,-0.005022837972016229,0.0010253442451357841
3637248,932.343994140625,111,794.0,852,4266,0.04138983,0.00015,0.1747635155916214,0.9420969486236572,0.2,0.4225565592447917,6.8383771901329355,0.024604823091067374,660,-0.0039786750700538205,0.00015967339277267456
3670016,914.3638305664062,112,800.0,863,4251,0.043019995,0.00015,0.17485523223876953,0.9425727128982544,0.2,0.4278767903645833,6.838320811589559,0.029467839184993256,666,-0.00402228443272179,-0.0003711674362421036
3702784,855.91259765625,113,790.0,873,4237,0.04210606,0.00015,0.17491461336612701,0.9425221085548401,0.2,0.4252471923828125,6.8296490758657455,0.029336593686214957,672,-0.002645781632660752,0.006102185230702162
3735552,882.415283203125,114,786.0,883,4225,0.041758597,0.00015,0.17503947019577026,0.9368065595626831,0.2,0.4203440348307292,6.813975048561891,0.031873807039422296,678,-0.004548175418070362,-0.006125656887888908
3768320,896.7507934570312,115,788.0,894,4212,0.041886132,0.00015,0.17496225237846375,0.9297206401824951,0.2,0.4220174153645833,6.81531556447347,0.02960463153431192,684,-0.003548425318513182,0.014776358380913734
3801088,911.3192138671875,116,796.0,904,4200,0.040875215,0.00015,0.1749095469713211,0.9381283521652222,0.2,0.42266845703125,6.8204867243766785,0.02752814050230275,690,-0.0037580986239239187,0.009765674360096455
3833856,918.7921142578125,117,800.0,915,4188,0.043730214,0.00015,0.17480142414569855,0.9406594634056091,0.2,0.4276784261067708,6.833030226329963,0.03023855727224145,696,-0.005468016081370782,0.016252798959612846
3866624,903.2779541015625,118,800.0,925,4176,0.045071013,0.00015,0.17481841146945953,0.93035888671875,0.2,0.4371083577473958,6.838686150809129,0.02897022234052808,702,-0.00439356273636804,0.004882504232227802
3899392,908.8800048828125,119,800.0,936,4165,0.04366801,0.00015,0.17468751966953278,0.9381248354911804,0.2,0.4307810465494792,6.846890941262245,0.032190987355230995,708,-0.002682167573463327,0.00128925871104002
3932160,925.9232177734375,120,800.0,945,4157,0.042252973,0.00015,0.17475228011608124,0.944644570350647,0.2,0.4225209554036458,6.848367848743995,0.020673533181252424,714,-0.004584376077521786,-0.0027194004505872726
3964928,908.2734985351562,121,800.0,955,4149,0.043457143,0.00015,0.17480382323265076,0.945606529712677,0.2,0.4337310791015625,6.842544801533222,0.028654318123396177,720,-0.003757452631361957,-0.006174514070153236
3997696,897.0480346679688,122,798.0,964,4143,0.044831935,0.00015,0.17478644847869873,0.9337719678878784,0.2,0.4312591552734375,6.8361199125647545,0.036271264053842366,726,-0.0032205357989975405,0.012538334354758263
4030464,899.067138671875,123,798.0,974,4136,0.044304155,0.00015,0.1748390644788742,0.9410801529884338,0.2,0.427947998046875,6.833764097342889,0.03210198617307469,732,-0.0037023094091637176,0.02745351940393448
4063232,900.6632690429688,124,798.0,983,4130,0.045148544,0.00015,0.17474398016929626,0.9403783679008484,0.2,0.4265085856119792,6.840636247148116,0.029535582924533326,738,-0.004176807203596884,-0.0035540536046028137
4096000,914.3521118164062,125,800.0,992,4125,0.041165546,0.00015,0.1745661050081253,0.9364582300186157,0.2,0.4244181315104167,6.855649164567391,0.030384981573054876,744,-0.004118286348481585,-0.0018257107585668564
4128768,907.59765625,126,798.0,1002,4119,0.04318951,0.00015,0.17442038655281067,0.9434049129486084,0.2,0.4279022216796875,6.877800657103459,0.023556835900914546,750,-0.003575121047712552,-0.005820596590638161
4161536,938.1341552734375,127,798.0,1011,4114,0.04456763,0.00015,0.17449453473091125,0.939487099647522,0.2,0.441192626953125,6.876144574334224,0.03418580784151951,756,-0.004010812014409264,0.007665880024433136
4194304,930.239013671875,128,794.0,1020,4109,0.042572476,0.00015,0.17446957528591156,0.9411244988441467,0.2,0.429931640625,6.879014344265063,0.022426879210494615,762,-0.004069262563765126,0.0023128166794776917
4227072,945.23974609375,129,796.0,1029,4104,0.045710023,0.00015,0.1744396984577179,0.9397053718566895,0.2,0.4394022623697917,6.876707496742408,0.0313377682105056,768,-0.0035507037997983084,0.0021759141236543655
4259840,929.4730224609375,130,796.0,1039,4099,0.04451815,0.00015,0.17448389530181885,0.9439778923988342,0.2,0.4328765869140625,6.880023332933585,0.032829989072827935,774,-0.002727564305435711,0.0026816818863153458
4292608,925.4054565429688,131,796.0,1048,4095,0.043338124,0.00015,0.1744801253080368,0.9390155076980591,0.2,0.4287567138671875,6.873834867030382,0.025635901676044643,780,-0.004744601905258605,0.010998484678566456
4325376,908.8222045898438,132,796.0,1057,4089,0.04625911,0.00015,0.17422565817832947,0.9339050650596619,0.2,0.4391123453776042,6.892891671508551,0.032044157788429097,786,-0.0033894504864899013,0.009457321837544441
4358144,921.9860229492188,133,800.0,1066,4085,0.04386861,0.00015,0.17411330342292786,0.9435878396034241,0.2,0.4325103759765625,6.915192334602277,0.024795689872310806,792,-0.003716008418753821,0.005319265648722649
4390912,915.7598266601562,134,800.0,1076,4080,0.043082878,0.00015,0.17433154582977295,0.9413767457008362,0.2,0.4317830403645833,6.907533008605242,0.0220691620221866,798,-0.004436997697969976,-0.0013628741726279259
4423680,906.0086669921875,135,796.0,1085,4075,0.046044856,0.00015,0.17412205040454865,0.9342571496963501,0.2,0.4381001790364583,6.912548933178186,0.027784113238643233,804,-0.004007185674709035,0.008912302553653717
4456448,922.37353515625,136,796.0,1094,4070,0.043139696,0.00015,0.1740567982196808,0.9385441541671753,0.2,0.4317118326822917,6.926030448327462,0.02728988940846951,810,-0.00402035334991524,0.008051175624132156
4489216,934.3267211914062,137,800.0,1104,4066,0.04497201,0.00015,0.17390839755535126,0.9545755982398987,0.2,0.4316202799479167,6.93663960819443,0.025236358123947866,816,-0.004878918560279999,0.0005462877452373505
4521984,923.139404296875,138,800.0,1113,4060,0.04411994,0.00015,0.17404425144195557,0.9419727325439453,0.2,0.438873291015625,6.93505897000432,0.02591226614943783,822,-0.003552267246050178,0.009996623732149601
4554752,949.6580200195312,139,800.0,1122,4056,0.04735002,0.00015,0.17412415146827698,0.938919186592102,0.2,0.4422200520833333,6.925626017153263,0.030066085266298614,828,-0.00461725772098968,0.0026006605476140976
4587520,954.7515869140625,140,800.0,10473,438,0.044118144,0.00015,0.17419759929180145,0.9415554404258728,0.2,0.4323272705078125,6.920869387686253,0.027961284904449712,834,-0.003984631006460404,0.005030443891882896
4620288,926.5296020507812,141,798.0,10485,440,0.0449894,0.00015,0.17437326908111572,0.9405698776245117,0.2,0.4355112711588542,6.90243374556303,0.030294412693668466,840,-0.004519988639003714,-0.003565991297364235
4653056,909.6497802734375,142,796.0,10496,443,0.04683319,0.00015,0.17444105446338654,0.9384150505065918,0.2,0.4387308756510417,6.888467529167731,0.029815908751819126,846,-0.0048222867038324084,0.010505341924726963
4685824,887.7720336914062,143,796.0,10506,445,0.044662815,0.00015,0.17441509664058685,0.9518866539001465,0.2,0.435638427734375,6.88880651568373,0.02694988903143288,852,-0.00502188932447704,-0.0004295278340578079
4718592,895.406005859375,144,794.0,10516,448,0.046491828,0.00015,0.17460410296916962,0.9312991499900818,0.2,0.4434560139973958,6.874822610368331,0.0276513055578107,858,-0.0037944478305386533,-0.0051191020756959915
4751360,903.0069580078125,145,796.0,10525,451,0.04573769,0.00015,0.17436379194259644,0.9379363059997559,0.2,0.4336090087890625,6.882787241290013,0.029089042839283746,864,-0.0034673731661314378,0.009888170287013054
4784128,914.099609375,146,796.0,10535,454,0.045321766,0.00015,0.1744670271873474,0.9412838816642761,0.2,0.4387563069661458,6.889984529465437,0.0310038899575981,870,-0.003188292967630938,0.000123489648103714
4816896,932.3158569335938,147,800.0,10545,456,0.04615455,0.00015,0.17443262040615082,0.9359768629074097,0.2,0.4451344807942708,6.884259379158418,0.031659272111331425,876,-0.004442342729210698,0.005779358558356762
4849664,919.5053100585938,148,796.0,10554,459,0.045204967,0.00015,0.17450539767742157,0.9449169635772705,0.2,0.44390869140625,6.877093058079481,0.030099680346514408,882,-0.0029937327265846156,0.012755217030644417
4882432,900.849365234375,149,796.0,10563,462,0.045397505,0.00015,0.1744859516620636,0.9366651177406311,0.2,0.4439849853515625,6.8787571378052235,0.02872640741164408,888,-0.0018251596005332733,-0.001150287687778473
4915200,934.519287109375,150,796.0,10573,464,0.045094825,0.00015,0.17435716092586517,0.9365381002426147,0.2,0.4357198079427083,6.888955970605214,0.02723791776467503,894,-0.004141277986491332,0.0015506520867347717
4947968,939.8333740234375,151,800.0,10582,467,0.048808806,0.00015,0.17447344958782196,0.9373505115509033,0.2,0.4517771402994792,6.882845759391785,0.03169629275604772,900,-0.0024623258686915506,-0.011744830757379532
4980736,925.9115600585938,152,800.0,10591,470,0.045098916,0.00015,0.17450058460235596,0.9416328072547913,0.2,0.4373219807942708,6.87403695161144,0.027220014116513386,906,-0.0031014015955103482,0.002343493513762951
5013504,896.2127075195312,153,800.0,10600,472,0.04831337,0.00015,0.17434623837471008,0.9430091381072998,0.2,0.4441121419270833,6.890140901009242,0.027529423035351403,912,-0.00537097182495927,0.00843327958136797
5046272,909.6724853515625,154,800.0,10609,475,0.047551945,0.00015,0.17433857917785645,0.9480226635932922,0.2,0.4432017008463542,6.896540105342865,0.029421761418537546,918,-0.004014846603846915,0.006120608188211918
5079040,930.2985229492188,155,800.0,10618,478,0.043829188,0.00015,0.1742168366909027,0.9546661972999573,0.2,0.4316151936848958,6.9072205647826195,0.018818908613563206,924,-0.005550105854126741,-0.019040429964661598
5111808,872.033447265625,156,800.0,10628,480,0.049379285,0.00015,0.1739535629749298,0.9435170292854309,0.2,0.446319580078125,6.9355538574357825,0.025051935076286707,930,-0.0034619108537299326,-0.009586752392351627
5144576,879.4122924804688,157,796.0,10637,483,0.045746364,0.00015,0.17402209341526031,0.937746524810791,0.2,0.4487457275390625,6.9407228616376715,0.03249314892066953,936,-0.004564498332304841,0.016125723719596863
5177344,918.93798828125,158,796.0,10646,486,0.049234457,0.00015,0.1740197241306305,0.9446614980697632,0.2,0.455169677734375,6.9354091957211494,0.028465493965389516,942,-0.004104704991429268,-0.006413571536540985
5210112,951.3228759765625,159,800.0,10656,488,0.046724375,0.00015,0.17402617633342743,0.941617488861084,0.2,0.4452870686848958,6.938475518176953,0.030407185513467994,948,-0.003178532297776352,0.00789410900324583
5242880,944.8646850585938,160,800.0,10665,491,0.04790886,0.00015,0.17416875064373016,0.9344702363014221,0.2,0.4540863037109375,6.926716856658459,0.03064689412955583,954,-0.00377899487951557,-0.00578281469643116
5275648,943.5437622070312,161,800.0,10674,494,0.04618355,0.00015,0.17399068176746368,0.9409235119819641,0.2,0.4485727945963542,6.932178602864345,0.028893497508155026,960,-0.004978022909199353,-0.001477714627981186
5308416,962.502197265625,162,800.0,10683,496,0.049047053,0.00015,0.17389313876628876,0.9337866902351379,0.2,0.4592437744140625,6.947802938520908,0.027961347889989458,966,-0.004804006313255134,-0.01205651368945837
5341184,968.4652099609375,163,798.0,10692,499,0.046317197,0.00015,0.17368963360786438,0.9524987936019897,0.2,0.4434865315755208,6.968198694288731,0.022520247713449255,972,-0.003576416779348316,-0.006099035032093525
5373952,960.4410400390625,164,798.0,10701,502,0.047887128,0.00015,0.17362409830093384,0.9460327625274658,0.2,0.4394327799479167,6.978514809161425,0.01729938805025692,978,-0.0037524257525850166,-0.003177742473781109
5406720,952.3050537109375,165,798.0,10710,504,0.04681409,0.00015,0.17345505952835083,0.9426013231277466,0.2,0.442352294921875,6.993602162847917,0.023047784239073128,984,-0.005060790438316569,-0.0064713070169091225
5439488,964.9054565429688,166,800.0,10720,507,0.047131352,0.00015,0.17347022891044617,0.9456443786621094,0.2,0.44805908203125,7.0004869140684605,0.02385526277309206,990,-0.0022788566451102574,0.0060227420181035995
5472256,938.6768188476562,167,800.0,10729,510,0.048080795,0.00015,0.1733393669128418,0.9449162483215332,0.2,0.4461110432942708,7.0106552715102834,0.024330905262710683,996,-0.003919559946249744,-0.004153920337557793
5505024,946.2752075195312,168,800.0,10738,512,0.05053162,0.00015,0.17339389026165009,0.9496922492980957,0.2,0.4562428792317708,7.01350096364816,0.025175376247110155,1002,-0.0034740998956597955,0.011258222162723541
5537792,956.6436157226562,169,800.0,10747,515,0.047053196,0.00015,0.17339880764484406,0.9474048614501953,0.2,0.4491322835286458,7.009158726781607,0.023645953772453748,1008,-0.0024883180370428213,-0.009764326736330986
5570560,949.9527587890625,170,800.0,10756,517,0.048474897,0.00015,0.1735049933195114,0.9478397369384766,0.2,0.4463348388671875,6.997819140553474,0.022130685982119758,1014,-0.0051858995908939205,-0.0021364912390708923
5603328,932.16162109375,171,800.0,10766,520,0.05041122,0.00015,0.1734992414712906,0.9329258799552917,0.2,0.4639434814453125,6.999293801685174,0.029811656754948974,1020,-0.0050421711554614985,1.1120922863483429e-05
5636096,974.3167724609375,172,800.0,10775,523,0.044215474,0.00015,0.17339766025543213,0.9422693252563477,0.2,0.4427134195963542,7.006937770793836,0.02213828353220985,1026,-0.0038886737511347746,0.0001831892877817154
5668864,961.2678833007812,173,796.0,10784,525,0.043537345,0.00015,0.1733933687210083,0.9394208192825317,0.2,0.4304606119791667,7.013362432519595,0.019666496171945862,1032,-0.002119973415877515,0.0004116683267056942
5701632,939.5761108398438,174,794.0,10793,528,0.047782194,0.00015,0.17359569668769836,0.9389130473136902,0.2,0.449859619140625,6.996602187554042,0.026122170500457287,1038,-0.003912438849511091,-0.005859167315065861
5734400,931.43310546875,175,794.0,10802,530,0.04712019,0.00015,0.17368753254413605,0.947263777256012,0.2,0.4500325520833333,6.980637929091851,0.019463242785908125,1044,-0.005011144009282968,0.0007238867692649364
5767168,949.6146240234375,176,798.0,10811,533,0.048748005,0.00015,0.173699289560318,0.9469716548919678,0.2,0.4621429443359375,6.973327441761891,0.026184595257897552,1050,-0.0036968546416270933,-0.0004542004317045212
5799936,944.5028076171875,177,800.0,10820,536,0.048161343,0.00015,0.17349165678024292,0.9484419822692871,0.2,0.4547068277994792,6.991440727065007,0.020329011070619647,1056,-0.002428238441401239,0.015549064613878727
5832704,919.1903686523438,178,800.0,10826,538,0.047799736,0.00015,0.17326119542121887,0.9465844631195068,0.2,0.4547932942708333,7.021098667134841,0.02708152097814794,1062,-0.0019578533289556312,0.001201089471578598
5865472,924.7123413085938,179,800.0,10833,541,0.05180901,0.00015,0.17329071462154388,0.9506658315658569,0.2,0.458709716796875,7.024461482961972,0.026159950779401697,1068,-0.004962620644316,-0.012176824733614922
5898240,997.9467163085938,180,800.0,10839,544,0.048345722,0.00015,0.1734173446893692,0.9504973292350769,0.2,0.4466756184895833,7.013072634736697,0.023799905504953738,1074,-0.004075314155367475,0.0023863278329372406
5931008,964.6124267578125,181,800.0,10845,546,0.048061706,0.00015,0.17349860072135925,0.9387967586517334,0.2,0.4489288330078125,7.000098840643962,0.020567031793082908,1080,-0.003417973586692824,-0.001583470031619072
5963776,933.81494140625,182,800.0,10851,549,0.05052165,0.00015,0.17350517213344574,0.9388885498046875,0.2,0.4538930257161458,7.001733999699354,0.029238657875490997,1086,-0.0028932943678228185,-0.003614344634115696
5996544,953.2906494140625,183,800.0,10857,552,0.048047025,0.00015,0.17371046543121338,0.9354460835456848,0.2,0.455047607421875,6.982413802295923,0.024936346288692828,1092,-0.0035832871853926918,0.006404180079698563
6029312,957.870849609375,184,800.0,10864,554,0.048590012,0.00015,0.17357225716114044,0.9390904903411865,0.2,0.4535166422526042,6.987056341022253,0.02498944167988763,1098,-0.002215719803037549,0.023532729595899582
